COD_DANE_DEPARTAMENTO,DEPARTAMENTO,COD_SECRETARIA,SECRETARIA,COD_DANE_MUNICIPIO,MUNICIPIO,CODIGO_DANE,NOMBRE_ESTABLECIMIENTO,COD_SECTOR,SECTOR,COD_CARACTER,CARACTER,COD_CALENDARIO,CALENDARIO,DIRECCION,BARRIO_VEREDA,TELEFONO,FAX,EMAIL,RECTOR,WEB,TOTAL_MATRICULA,CANTIDAD_SEDES
27,CHOCÓ,3789,CHOCO,27787,TADÓ,227361002240,IE MANUEL E RIVAS LOBON,1001,OFICIAL,2432,Técnico / Académi,52,A,BEBEDO,NI¿O JESUS,3128347733,098521409-5214100,ivamurillo71@gmail.com,MURILLO RUIZ JESUS IVAN,,975,7
27,CHOCÓ,3789,CHOCO,27787,TADÓ,427361002222,IE SANTO ECCEHOMO,1001,OFICIAL,2432,Técnico / Académi,52,A,RASPADURA,SIN INFORMACION,3104583486,,iesantoeccehomo2019@gmail.com,BERMUDEZ MORENO MANUEL,,297,3
27,CHOCÓ,3789,CHOCO,27787,TADÓ,227787001119,IE SAN JOAQUIN,1001,OFICIAL,2432,Técnico / Académi,52,A,KILOMETRO 1 VIA  ISTMINA-QUIBDO,LOURDES,3122221679,,pfhurtado@sedchoco.gov.co pedrofidelh@yahoo.es,HURTADO OREJUELA PEDRO FIDEL,,1040,4
27,CHOCÓ,3789,CHOCO,27787,TADÓ,227800000721,IE DESARROLLO DE BALBOA,1001,OFICIAL,2432,Técnico / Académi,52,A,BALBOA,CORDOBA,3104583906,,cordobaperea01@gmail.com,CORDOBA PEREA PANFILO,,541,6
27,CHOCÓ,3789,CHOCO,27787,TADÓ,227800000771,IE SANTA MARIA LA NUEVA DEL DARIEN,1001,OFICIAL,2432,Técnico / Académi,52,A,CORREG STA MARIA,SIN INFORMACION,3206197511,,dilsontorres@hotmail.com,DILSON DE JESUS TORRES VALDELAMAR,,695,11
27,CHOCÓ,3789,CHOCO,27787,TADÓ,427800000461,IE ALCIDES FERNANDEZ,1001,OFICIAL,2432,Técnico / Académi,52,A,GILGAL,SIN INFORMACION,3117149198,8243331,tiosose@gmail.com  colegioicraf@gmail.com,NARANJO RIOS JORGE ELEAZAR,,1065,6
27,CHOCÓ,3789,CHOCO,27787,TADÓ,127800000238,IE DE UNGUIA,1001,OFICIAL,2432,Técnico / Académi,52,A,CARRETERA  AL PUERTO DE UNGUIA,BARRIO EL PUERTO,3122885966,,raca.unguia@hotmail.com,RIVAS ASPRILLA CRISPULO ANTONIO,,1540,5
27,CHOCÓ,3789,CHOCO,27787,TADÓ,227361000816,IE JOAQUIN URRUTIA,1001,OFICIAL,2432,Técnico / Académi,52,A,CABECERA MUNICIPAL ANDAGOYA,LLANO,3117619084,,shmaturana@sedchoco.gov.co shmaturana@yahoo.es,HINESTROZA MATURANA SENEN,,266,4
27,CHOCÓ,3789,CHOCO,27787,TADÓ,427361000068,IE FRANCISCO EUTIMIO MUNERA,1001,OFICIAL,2432,Técnico / Académi,52,A,PORVENIR,PORVENIR,3127012697- 3135287189,,emema23@hotmail.com,MENA MATURANA EMIRO ENRIQUE,,597,6
27,CHOCÓ,3789,CHOCO,27787,TADÓ,327491000111,IE CARLOS HOLGUIN MALLARINO,1001,OFICIAL,2432,Técnico / Académi,52,A,CALLE CENTRAL,CALLE CENTRAL,3128326487,985213821,rafaias1957@hotmail.com,IBARGUEN ASPRILLA RAFAEL,,1322,16
27,CHOCÓ,3789,CHOCO,27787,TADÓ,327361002538,IE SAN RAFAEL EL DOS,1001,OFICIAL,2432,Técnico / Académi,52,A,SAN RAFAEL,SIN INFORMACION,3206715104 3117524040,6703353,jopalacios@sedchoco.gov.co joseopaco@gmail.com,PALACIOS CORDOBA JOSE OVIDIO,,509,3
27,CHOCÓ,3789,CHOCO,27787,TADÓ,327787000982,IE NUESTRA SEÑORA DE LA POBREZA DE TADO,1001,OFICIAL,2432,Técnico / Académi,52,A,CL 6 15 21,BARRIO POPULAR,3127090586- 3137840874,679 50 66,,COPETE MURILLO  GABRIEL,,1718,4
27,CHOCÓ,3789,CHOCO,27787,TADÓ,227787000031,IE TECNICO AGROAMBIENTAL,1001,OFICIAL,2432,Técnico / Académi,52,A,VDA CHARCO NEGRO,SIN INFORMACION,3148205755,6795259-675722,caorcomu@gmail.com,CORDOBA MURILLO CARLOS ORLANDO,,596,15
27,CHOCÓ,3789,CHOCO,27787,TADÓ,127077000089,IE FRANCISCO PIZARRO,1001,OFICIAL,2432,Técnico / Académi,52,A,IND PIZARRO,ESCOLAR,3128604979,680 61 20,da.pa.13@hotmail.com,PARRA MURILLO DANILO,,1356,6
27,CHOCÓ,3789,CHOCO,27787,TADÓ,227077004992,IE HERNANDO PALACIOS,1001,OFICIAL,2432,Técnico / Académi,52,A,DOCAMPADO,SIN INFORMACION,3103786052 - 3107204260,,avemo53@hotmail.com,MORENO MORENO AVELINO,,399,6
27,CHOCÓ,3789,CHOCO,27787,TADÓ,227077000245,IE SAGRADO CORAZON DE JESUS DE VIRUDO,1001,OFICIAL,2432,Técnico / Académi,52,A,VIRUDO,SIN INFORMACION,3147201195,,foduran@sedchoco.gov.co,FANNY ONEIDA DURAN IBARGUEN,,464,5
27,CHOCÓ,3789,CHOCO,27787,TADÓ,127495000052,IE LITORAL PACIFICO DE NUQUI,1001,OFICIAL,2432,Técnico / Académi,52,A,NUQUI,SIN INFORMACION,683 60 38- 3128813263,683 60 05,dllondono@sedchoco.gov.co hnalondono@gmail.com,LONDOÑO TAMAYO DORA LUCIA,,823,4
27,CHOCÓ,3789,CHOCO,27787,TADÓ,227001000335,IE NUESTRA SEÑORA DE LAS MERCEDES,1001,OFICIAL,2432,Técnico / Académi,52,A,VILLACONTO,ESCOLAR,3218567998-3207281346,985204708,dacriye@hotmail.com,PEREA LEDEZMA NELLY DEL CARMEN,,1254,6
27,CHOCÓ,3789,CHOCO,27787,TADÓ,227615000536,IE INDÍGENA AGROP DE ISLETA,1001,OFICIAL,2432,Técnico / Académi,52,A,ISLETA,,3127579197,,asorewasimat@gmail.com,OSCAR SALAZAR CHAMI,,803,7
27,CHOCÓ,3789,CHOCO,27787,TADÓ,227001003181,IE ANTONIO ANGLES DE SAN ISIDRO,1001,OFICIAL,2432,Técnico / Académi,52,A,SAN ISIDRO,SIN INFORMACION,3128518728,985213867,ftperea@sedchoco.gov.co,PEREA HINESTROZA FABIO TEOLINDO,,589,4
27,CHOCÓ,3789,CHOCO,27787,TADÓ,227001003237,IE BERNARDINO BECERRA RODRIGUEZ,1001,OFICIAL,2432,Técnico / Académi,52,A,PAIMADO,SIN INFORMACION,3218513281,,adelsonmena20@gmail.com,MENA MENA ADELSON,,664,3
27,CHOCÓ,3789,CHOCO,27787,TADÓ,227205000954,IE JESUS ANTONIO RIVAS,1001,OFICIAL,2432,Técnico / Académi,52,A,RIO IRO,LA UNION,985224005- 3147154656,985224005,chasayu11@hotmail.com,PALACIOS HINESTROZA FELICIANO ORNESIS,,999,10
27,CHOCÓ,3789,CHOCO,27787,TADÓ,227660000628,IE NORMAL SUPERIOR LA INMACULADA DE LA ITALIA,1001,OFICIAL,2432,Técnico / Académi,52,A,CORREG LA ITALIA,SIN INFORMACION,985213882-3144845007-6702344,985213880,iesanjosepalmar@gmail.com,COPETE GOMEZ CARLOS ALBERTO,,476,5
27,CHOCÓ,3789,CHOCO,27787,TADÓ,127660000658,IE SAN JOSE,1001,OFICIAL,2432,Técnico / Académi,52,A,BARRIO EL MILAGROSO,MILAGROSO,963664017-6864017- 3208279101,963664017,iesanjosepalmar@gmail.com,MOSQUERA ARMIJO FRANCY ZULIMA,,673,8
27,CHOCÓ,3789,CHOCO,27787,TADÓ,227787001127,IE NUESTRA SEÑORA DE FATIMA,1001,OFICIAL,2432,Técnico / Académi,52,A,CORREGIMIENTO DE PLAYA DE ORO,SIN INFORMACION,3145519105-3103728960,,jemova6@hotmail.com,MOSQUERA VALENCIA JESUS EPIFANIO,,1096,11
27,CHOCÓ,3789,CHOCO,27787,TADÓ,127787000029,IE NORMAL SUPERIOR DEMETRIO SALAZAR CASTILLO,1001,OFICIAL,2432,Técnico / Académi,52,A,KR 6 CL 12,ESCOLAR,3105046424,6702077,eudecita1908@gmail.com,RAMIREZ MOSQUERA EUDECELINA,,1537,2
27,CHOCÓ,4382,QUIBDÓ,27001,QUIBDÓ,127001001256,IE SANTO DOMINGO DE GUZMAN,1001,OFICIAL,2432,Técnico / Académi,52,A,KR 11 A 31 73 <EOF>,SANTO DOMINGO,6709029,6709029,ieguzman@semquibdo.edu.co,EMIRO BORJA PALACIOS.,,963,4
27,CHOCÓ,4382,QUIBDÓ,27001,QUIBDÓ,127001000233,IE TECNICA INTEGRADO CARRASQUILLA INDUSTRIAL,1001,OFICIAL,2432,Técnico / Académi,52,A,KR 7 27 34,B. EL SILENCIO,671 13 88-671 68 45,671 13 88,iecarrasquilla@semquibdo.gov.co,EDWAR MENA ROMAÑA,,3524,3
27,CHOCÓ,4382,QUIBDÓ,27001,QUIBDÓ,127001000225,IE FEM DE ENSEÑANZA MEDIA,1001,OFICIAL,2432,Técnico / Académi,52,A,CL 31 3 49,CRISTO REY,6711634,6711634,,HELENA JESUS LEMOS MAYORAL,,2708,2
27,CHOCÓ,4382,QUIBDÓ,27001,QUIBDÓ,127001000446,IE NORMAL SUPERIOR DE QUIBDO,1001,OFICIAL,2432,Técnico / Académi,52,A,IND TRANSV 8 # 12 100,B. NIÑO JESUS,671 14 65,,,EFRAIN GARCIA SERNA,,2724,6
27,CHOCÓ,4382,QUIBDÓ,27001,QUIBDÓ,127001003127,IE ANTONIO MARIA CLARET,1001,OFICIAL,2432,Técnico / Académi,52,A,CRA 3 # 31-99,BARRIO MILAFLORES,6723756,6723756,coclaret50@gmail.com,MARGEL DEL CARMEN RENGIFO VALENCIA,,2476,5
27,CHOCÓ,4382,QUIBDÓ,27001,QUIBDÓ,327001000241,IE NORMAL SUPERIOR MANUEL CAÑIZALEZ,1001,OFICIAL,2432,Técnico / Académi,52,A,KR 6 CL 31,HUAPANGO,6719907,,EMAILCCANIZAL@COL2.TELECOM.COM.CO,ANDRES MARIA GARCIA COSSIO,,2080,1
27,CHOCÓ,4382,QUIBDÓ,27001,QUIBDÓ,327001001000,IE SANTO DOMINGO SAVIO,1001,OFICIAL,2432,Técnico / Académi,52,A,CL 25 16 A 110,JARDIN,6708016,6708016,feliciano54@gmail.com,FELICIANO ENRIQUE PALACIOS VALOYES,,1980,3
27,CHOCÓ,4382,QUIBDÓ,27001,QUIBDÓ,227001018200,IE ANTONIO RICAURTE,1001,OFICIAL,2432,Técnico / Académi,52,A,SALIDA A LA CASCORBA K3,CABI,6713255,6719730,iearicauter@semquibdo.edu.co,LIBIA SUSANA CUESTA WALDO.,,1338,5
27,CHOCÓ,4382,QUIBDÓ,27001,QUIBDÓ,127001001621,IE MANUEL AGUSTIN SANTACOLOMA VILLA,1001,OFICIAL,2432,Técnico / Académi,52,A,CL 31 10 25,TOMAS PEREZ PARTE ALTA,6712015-6709284,6712015,iesantacoloma@semquibdo.gov.co  evelio61@hotmail.com,JHON FITZGERALT MOSQUERA DUEÑAS,,1156,2
